FECHA,HORA,CHO,CUT,FAC,LAA,MER,MON,MPA,PED,SAG,SFE,TLA
15/02/2019,14,4.048,4.55,3.874,3.858,-99,4.362,-99,4.429,4.254,4.527,-99
15/02/2019,15,3.56,4.243,3.268,3.322,-99,3.915,-99,3.848,3.537,4.022,-99
15/02/2019,16,2.746,3.351,2.337,2.429,-99,2.98,-99,2.823,2.544,2.811,-99
15/02/2019,17,1.72,2.199,1.29,1.318,-99,1.848,-99,1.642,1.478,1.577,-99
15/02/2019,18,0.647,0.949,0.613,0.536,-99,0.794,-99,0.693,0.599,0.677,-99
15/02/2019,19,0.03,0.141,0.116,0.099,-99,0.123,-99,0.109,0.1,0.12,-99
15/02/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
15/02/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
15/02/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
15/02/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
15/02/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
16/02/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
16/02/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
16/02/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
16/02/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
16/02/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
16/02/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
16/02/2019,7,0.002,0,0,0,-99,0,-99,0.003,0,0,-99
16/02/2019,8,0.174,0.21,0.195,0.178,-99,0.212,-99,0.207,0.18,0.208,-99
16/02/2019,9,0.822,1.047,0.932,0.866,-99,0.999,-99,0.969,0.909,1.067,-99
16/02/2019,10,1.783,2.283,2.066,1.846,-99,2.155,-99,2.079,2.007,2.248,-99
16/02/2019,11,2.778,3.473,3.006,2.985,-99,3.306,-99,3.105,3.088,3.3,-99
16/02/2019,12,3.572,4.344,3.862,3.745,-99,3.965,-99,3.965,3.996,3.975,-99
16/02/2019,13,3.915,4.648,4.339,4.264,-99,4.261,-99,4.64,4.609,4.477,-99
16/02/2019,14,3.865,4.492,4.314,4.245,-99,4.166,-99,4.521,4.357,4.264,-99
16/02/2019,15,3.439,4.216,3.638,3.675,-99,3.616,-99,3.794,3.722,3.7,-99
16/02/2019,16,2.624,3.291,2.677,2.674,-99,2.865,-99,2.777,2.906,2.226,-99
16/02/2019,17,1.589,1.887,1.469,1.524,-99,1.843,-99,1.404,1.592,1.472,-99
16/02/2019,18,0.614,0.716,0.698,0.615,-99,0.807,-99,0.697,0.643,0.793,-99
16/02/2019,19,0.029,0.108,0.126,0.114,-99,0.128,-99,0.125,0.109,0.146,-99
16/02/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
16/02/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
16/02/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
16/02/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
16/02/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
17/02/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
17/02/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
17/02/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
17/02/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
17/02/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
17/02/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
17/02/2019,7,0.001,0.001,0,0.001,-99,0,-99,0.002,0,0,-99
17/02/2019,8,0.195,0.219,0.208,0.202,-99,0.24,-99,0.223,0.203,0.217,-99
17/02/2019,9,0.932,1.102,1.011,0.962,-99,1.15,-99,1.027,1.035,1.111,-99
17/02/2019,10,2.022,2.409,2.085,2.015,-99,2.416,-99,2.206,2.221,2.337,-99
17/02/2019,11,3.035,3.567,3.289,3.108,-99,3.568,-99,3.36,3.441,3.479,-99
17/02/2019,12,3.781,4.213,4.16,4.101,-99,4.493,-99,4.195,4.305,4.282,-99
17/02/2019,13,4.135,4.796,4.601,4.439,-99,4.916,-99,4.676,4.724,4.714,-99
17/02/2019,14,4.095,4.845,4.525,4.388,-99,4.819,-99,4.455,4.63,4.431,-99
17/02/2019,15,3.687,4.465,3.963,3.81,-99,4.219,-99,3.866,4.135,3.858,-99
17/02/2019,16,2.966,3.262,2.997,2.632,-99,3.307,-99,2.738,3.072,2.99,-99
17/02/2019,17,1.919,1.965,1.838,1.397,-99,1.997,-99,1.679,1.799,1.867,-99
17/02/2019,18,0.743,0.841,0.785,0.693,-99,0.835,-99,0.864,0.73,0.881,-99
17/02/2019,19,0.049,0.129,0.137,0.126,-99,0.144,-99,0.144,0.119,0.162,-99
17/02/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
17/02/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
17/02/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
17/02/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
17/02/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
18/02/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
18/02/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
18/02/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
18/02/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
18/02/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
18/02/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
18/02/2019,7,0.007,0,0,0,-99,0,-99,0.001,0,0,-99
18/02/2019,8,0.21,0.219,0.213,0.2,-99,0.247,-99,0.236,0.201,0.235,-99
18/02/2019,9,0.957,1.098,1.006,0.946,-99,1.128,-99,1.072,1.02,1.184,-99
18/02/2019,10,1.973,2.411,2.077,1.993,-99,2.342,-99,2.198,2.215,2.408,-99
18/02/2019,11,3.014,3.593,3.114,3.038,-99,3.508,-99,3.313,3.439,3.436,-99
18/02/2019,12,3.817,4.314,3.794,3.815,-99,4.436,-99,4.163,4.327,4.132,-99
18/02/2019,13,4.18,4.651,4.131,4.278,-99,4.945,-99,4.707,4.715,4.565,-99
18/02/2019,14,4.218,4.771,4.327,4.537,-99,4.874,-99,5.006,4.637,4.703,-99
18/02/2019,15,3.842,4.218,4.156,4.121,-99,4.367,-99,4.5,4.057,4.247,-99
18/02/2019,16,3.039,3.529,3.135,3.167,-99,3.435,-99,3.465,3.213,3.276,-99
18/02/2019,17,1.977,2.355,1.975,1.981,-99,2.196,-99,2.217,2.098,2.097,-99
18/02/2019,18,0.766,1.032,0.902,0.848,-99,0.972,-99,0.957,0.918,0.972,-99
18/02/2019,19,0.052,0.156,0.162,0.146,-99,0.16,-99,0.155,0.14,0.181,-99
18/02/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
18/02/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
18/02/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
18/02/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
18/02/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
19/02/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
19/02/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
19/02/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
19/02/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
19/02/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
19/02/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
19/02/2019,7,0.002,0.001,0,0,-99,0.001,-99,0.01,0,0,-99
19/02/2019,8,0.208,0.25,0.238,0.22,-99,0.258,-99,0.249,0.211,0.247,-99
19/02/2019,9,0.989,1.248,1.085,1.047,-99,1.203,-99,1.125,1.097,1.238,-99
19/02/2019,10,2.073,2.624,2.162,2.205,-99,-99,-99,2.228,2.281,2.483,-99
19/02/2019,11,3.087,3.548,3.306,3.363,-99,3.651,-99,3.439,3.483,3.613,-99
19/02/2019,12,3.841,4.274,4.203,4.17,-99,4.506,-99,4.28,4.526,4.435,-99
19/02/2019,13,4.213,4.885,4.739,4.546,-99,4.914,-99,4.856,4.948,4.946,-99
19/02/2019,14,4.194,5.03,4.761,4.418,-99,4.825,-99,4.941,4.792,4.846,-99
19/02/2019,15,3.791,4.469,4.079,4.008,-99,4.263,-99,4.433,4.186,4.253,-99
19/02/2019,16,3.037,3.349,3.063,3.123,-99,3.317,-99,3.435,3.282,3.323,-99
19/02/2019,17,1.998,2.19,1.99,1.963,-99,2.132,-99,2.189,1.99,2.127,-99
19/02/2019,18,0.754,1.029,0.897,0.857,-99,0.934,-99,0.964,0.879,0.97,-99
19/02/2019,19,0.056,0.168,0.16,0.152,-99,0.157,-99,0.159,0.138,0.183,-99
19/02/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
19/02/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
19/02/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
19/02/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
19/02/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
20/02/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
20/02/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
20/02/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
20/02/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
20/02/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
20/02/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
20/02/2019,7,0.003,0.001,0.001,0.001,-99,0.002,-99,0.015,0,0,-99
20/02/2019,8,0.222,0.247,0.243,0.231,-99,0.267,-99,0.273,0.214,0.257,-99
20/02/2019,9,1.017,1.221,1.138,1.087,-99,1.214,-99,1.168,1.105,1.261,-99
20/02/2019,10,2.103,2.569,2.366,2.217,-99,2.425,-99,2.414,2.355,2.524,-99
20/02/2019,11,3.112,3.743,3.406,3.244,-99,3.668,-99,3.623,3.641,3.607,-99
20/02/2019,12,3.854,4.338,4.096,4.147,-99,4.555,-99,4.434,4.382,4.461,-99
20/02/2019,13,4.175,4.369,4.813,4.617,-99,4.913,-99,5.021,4.762,4.952,-99
20/02/2019,14,4.157,4.731,4.699,4.583,-99,4.853,-99,5.019,4.781,4.848,-99
20/02/2019,15,3.763,4.339,4.027,4.073,-99,4.375,-99,4.424,3.883,4.233,-99
20/02/2019,16,3.001,2.712,3.044,3.06,-99,3.462,-99,3.397,2.824,3.211,-99
20/02/2019,17,1.967,1.336,1.905,1.869,-99,2.133,-99,2.111,1.694,2.081,-99
20/02/2019,18,0.795,0.893,0.909,0.832,-99,0.887,-99,0.984,0.701,0.981,-99
20/02/2019,19,0.065,0.165,0.166,0.154,-99,0.16,-99,0.165,0.132,0.186,-99
20/02/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
20/02/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
20/02/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
20/02/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
20/02/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
21/02/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
21/02/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
21/02/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
21/02/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
21/02/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
21/02/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
21/02/2019,7,0.003,0.001,0,0.001,-99,0.001,-99,0.001,0.001,0,-99
21/02/2019,8,0.226,0.27,0.255,0.238,-99,0.281,-99,0.27,0.228,0.262,-99
21/02/2019,9,1.022,1.316,1.173,1.102,-99,1.259,-99,1.219,1.169,1.275,-99
21/02/2019,10,2.148,2.661,2.436,2.251,-99,2.561,-99,2.488,2.487,2.588,-99
21/02/2019,11,3.134,3.939,3.606,3.428,-99,3.69,-99,3.693,3.674,3.795,-99
21/02/2019,12,3.809,4.758,4.46,4.271,-99,4.552,-99,4.59,4.518,4.586,-99
21/02/2019,13,4.141,5.145,4.87,4.725,-99,4.859,-99,5.07,4.933,3.779,-99
21/02/2019,14,4.101,5.03,4.692,4.647,-99,4.811,-99,5.037,4.848,4.843,-99
21/02/2019,15,3.648,4.426,3.876,3.902,-99,4.199,-99,4.352,4.592,4.205,-99
21/02/2019,16,2.939,3.722,2.758,2.956,-99,3.154,-99,3.23,0.005,3.289,-99
21/02/2019,17,1.976,2.474,1.969,1.889,-99,2.03,-99,2.081,0.005,2.027,-99
21/02/2019,18,0.782,1.104,0.889,0.821,-99,0.923,-99,0.927,0.005,0.967,-99
21/02/2019,19,0.065,0.173,0.153,0.145,-99,0.156,-99,0.158,0.005,0.183,-99
21/02/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
21/02/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
21/02/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
21/02/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
21/02/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
22/02/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
22/02/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
22/02/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
22/02/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
22/02/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
22/02/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
22/02/2019,7,0,0.001,0.001,0.001,-99,0.002,-99,0.001,0,0,-99
22/02/2019,8,0.253,0.289,0.258,0.239,-99,0.284,-99,0.279,0,0.276,-99
22/02/2019,9,1.063,1.182,1.133,1.145,-99,1.274,-99,1.244,0,1.203,-99
22/02/2019,10,2.015,2.638,2.149,2.033,-99,2.506,-99,2.179,1.224,2.492,-99
22/02/2019,11,3.075,3.778,3.455,3.234,-99,-99,-99,2.822,3.445,3.698,-99
22/02/2019,12,3.482,3.782,3.407,3.286,-99,4.002,-99,3.631,4.259,3.697,-99
22/02/2019,13,3.024,4.889,4.404,3.866,-99,3.835,-99,3.711,3.661,4.075,-99
22/02/2019,14,3.476,4.528,4.145,3.931,-99,3.899,-99,3.941,3.944,4.129,-99
22/02/2019,15,3.335,3.539,2.961,3.23,-99,3.478,-99,2.843,3.572,2.886,-99
22/02/2019,16,2.171,2.359,1.772,1.805,-99,2.539,-99,2.289,2.28,2.145,-99
22/02/2019,17,1.469,2.037,1.621,1.478,-99,1.657,-99,1.506,1.505,1.844,-99
22/02/2019,18,0.649,0.813,0.71,0.605,-99,0.808,-99,0.627,0.606,0.727,-99
22/02/2019,19,0.049,0.146,0.142,0.134,-99,0.141,-99,0.131,0.115,0.165,-99
22/02/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
22/02/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
22/02/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
22/02/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
22/02/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
23/02/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
23/02/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
23/02/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
23/02/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
23/02/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
23/02/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
23/02/2019,7,0.004,0.001,0.001,0.001,-99,0,-99,0.006,0,0.001,-99
23/02/2019,8,0.218,0.244,0.233,0.208,-99,0.233,-99,0.268,0.208,0.26,-99
23/02/2019,9,1.013,1.22,1.035,1.081,-99,1.103,-99,1.057,1.071,1.16,-99
23/02/2019,10,1.317,2.635,1.798,1.824,-99,1.786,-99,2.091,1.717,2.236,-99
23/02/2019,11,2.31,3.33,2.665,2.97,-99,3.193,-99,3.362,3.123,3.305,-99
23/02/2019,12,3.041,3.874,3.394,3.469,-99,3.926,-99,3.634,4.013,3.66,-99
23/02/2019,13,4.089,4.881,4.213,4.17,-99,4.951,-99,4.458,4.674,4.341,-99
23/02/2019,14,3.998,4.141,3.689,3.881,-99,4.987,-99,3.964,4.5,3.896,-99
23/02/2019,15,2.18,2.815,2.387,3.025,-99,4.232,-99,2.85,3.461,2.034,-99
23/02/2019,16,1.8,2.724,2.541,2.204,-99,1.899,-99,1.586,1.584,1.745,-99
23/02/2019,17,0.809,1.102,1.304,1.596,-99,0.9,-99,1.075,1.092,1.486,-99
23/02/2019,18,0.521,0.493,0.644,0.639,-99,0.655,-99,0.523,0.505,0.732,-99
23/02/2019,19,0.025,0.076,0.085,0.073,-99,0.093,-99,0.106,0.034,0.119,-99
23/02/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
23/02/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
23/02/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
23/02/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
23/02/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
24/02/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
24/02/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
24/02/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
24/02/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
24/02/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
24/02/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
24/02/2019,7,0.005,0.002,0.001,0.001,-99,0.001,-99,0.001,0,0,-99
24/02/2019,8,0.189,0.25,0.229,0.214,-99,0.238,-99,0.247,0.214,0.231,-99
24/02/2019,9,0.893,1.231,1.16,1.031,-99,1.08,-99,1.065,0.963,1.18,-99
24/02/2019,10,1.856,2.549,2.327,2.238,-99,2.296,-99,2.379,2.263,2.528,-99
24/02/2019,11,2.738,3.835,3.456,3.16,-99,3.52,-99,3.447,3.4,3.662,-99
24/02/2019,12,3.365,4.788,4.274,3.828,-99,4.36,-99,3.487,4.175,4.463,-99
24/02/2019,13,3.577,4.839,4.53,4.145,-99,4.798,-99,3.465,4.688,4.055,-99
24/02/2019,14,2.446,3.583,2.847,3.304,-99,4.368,-99,1.76,4.114,2.081,-99
24/02/2019,15,2.348,3.193,2.26,1.156,-99,1.457,-99,0.89,1.783,1.348,-99
24/02/2019,16,1.484,2.036,1.047,0.817,-99,0.9,-99,0.942,0.817,1.595,-99
24/02/2019,17,0.026,0.496,1.303,1.27,-99,0.663,-99,1.6,0.776,1.464,-99
24/02/2019,18,0.213,0.587,0.491,0.521,-99,0.399,-99,0.47,0.518,0.489,-99
24/02/2019,19,0.094,0.048,0.062,0.096,-99,0.113,-99,0.074,0.105,0.054,-99
24/02/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
24/02/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
24/02/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
24/02/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
24/02/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
25/02/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
25/02/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
25/02/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
25/02/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
25/02/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
25/02/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
25/02/2019,7,0.002,0.002,0,0.001,-99,0,-99,0.004,0,0.001,-99
25/02/2019,8,0.212,0.256,0.219,0.214,-99,0.238,-99,0.254,0.216,0.231,-99
25/02/2019,9,0.873,1.171,0.984,0.931,-99,1.04,-99,1.026,0.973,1.107,-99
25/02/2019,10,1.852,2.431,1.932,1.816,-99,2.203,-99,2.07,2.041,2.252,-99
25/02/2019,11,2.867,3.682,2.827,3.057,-99,3.461,-99,3.172,3.308,3.337,-99
25/02/2019,12,3.653,4.62,3.561,3.785,-99,4.485,-99,3.868,4.125,4.055,-99
25/02/2019,13,3.81,5.348,3.803,4.238,-99,4.874,-99,4.216,4.65,4.089,-99
25/02/2019,14,3.193,5.212,2.433,3.954,-99,4.83,-99,3.946,4.613,3.026,-99
25/02/2019,15,2.757,3.472,2.831,2.509,-99,3.574,-99,1.17,2.983,1.724,-99
25/02/2019,16,0.501,0.366,1.48,2.237,-99,0.925,-99,1.302,2.166,1.629,-99
25/02/2019,17,0.791,0.399,0.116,0.169,-99,1.003,-99,0.371,0.366,0.257,-99
25/02/2019,18,0.34,0.243,0.199,0.08,-99,0.052,-99,0.139,0.052,0.173,-99
25/02/2019,19,0.009,0.153,0.071,0.069,-99,0.03,-99,0.051,0.002,0.074,-99
25/02/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
25/02/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
25/02/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
25/02/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
25/02/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
26/02/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
26/02/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
26/02/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
26/02/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
26/02/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
26/02/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
26/02/2019,7,0.003,0.001,0.001,0.003,-99,0.001,-99,0.019,0.001,0.001,-99
26/02/2019,8,0.227,0.294,0.272,0.247,-99,0.288,-99,0.304,0.237,0.288,-99
26/02/2019,9,0.967,1.295,1.143,1.02,-99,1.178,-99,1.196,1.023,1.301,-99
26/02/2019,10,1.986,2.615,2.359,2.041,-99,2.411,-99,2.405,2.284,2.572,-99
26/02/2019,11,2.97,3.709,3.289,2.932,-99,3.58,-99,3.582,3.536,3.747,-99
26/02/2019,12,3.519,4.789,4.18,3.958,-99,4.529,-99,4.321,4.403,4.348,-99
26/02/2019,13,3.751,5.38,3.84,4.759,-99,4.892,-99,4.785,4.738,4.503,-99
26/02/2019,14,3.955,5.432,4.562,4.599,-99,5.202,-99,4.68,4.732,4.472,-99
26/02/2019,15,3.175,4.758,4.112,3.348,-99,4.297,-99,4.06,3.491,3.713,-99
26/02/2019,16,2.481,3.302,2.174,2.592,-99,2.732,-99,2.09,2.373,1.77,-99
26/02/2019,17,0.98,1.683,1.533,1.503,-99,1.206,-99,1.108,1.528,1.133,-99
26/02/2019,18,0.48,0.859,0.672,0.631,-99,0.796,-99,0.607,0.72,0.586,-99
26/02/2019,19,0.037,0.18,0.146,0.136,-99,0.161,-99,0.08,0.139,0.133,-99
26/02/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
26/02/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
26/02/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
26/02/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
26/02/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
27/02/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
27/02/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
27/02/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
27/02/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
27/02/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
27/02/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
27/02/2019,7,0.005,0.002,0.002,0.002,-99,0.001,-99,0.012,0.001,0.001,-99
27/02/2019,8,0.244,0.31,0.287,0.257,-99,0.294,-99,0.308,0.251,0.299,-99
27/02/2019,9,1.015,1.364,1.199,1.086,-99,1.189,-99,1.228,1.064,1.293,-99
27/02/2019,10,2.07,2.813,2.391,2.169,-99,2.499,-99,2.427,2.379,2.574,-99
27/02/2019,11,2.911,4.118,3.495,3.213,-99,3.759,-99,3.557,3.486,3.793,-99
27/02/2019,12,3.348,4.957,4.157,3.78,-99,4.674,-99,4.413,4.355,4.488,-99
27/02/2019,13,3.889,5.451,4.564,3.98,-99,5.082,-99,4.664,4.788,4.75,-99
27/02/2019,14,3.993,5.296,4.655,4.546,-99,5.086,-99,4.35,4.735,4.193,-99
27/02/2019,15,3.796,4.807,4.124,3.904,-99,4.56,-99,4.043,4.256,4.004,-99
27/02/2019,16,3.102,3.784,3.154,3.094,-99,3.599,-99,3.346,3.32,3.208,-99
27/02/2019,17,2.027,2.483,1.981,1.83,-99,2.307,-99,2.015,1.924,1.978,-99
27/02/2019,18,0.802,1.143,0.904,0.815,-99,1.046,-99,0.883,0.879,0.938,-99
27/02/2019,19,0.053,0.192,0.177,0.165,-99,0.189,-99,0.157,0.159,0.191,-99
27/02/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
27/02/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
27/02/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
27/02/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
27/02/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
28/02/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
28/02/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
28/02/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
28/02/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
28/02/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
28/02/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
28/02/2019,7,0.006,0.002,0.002,0.001,-99,0.002,-99,0.007,0.001,0.002,-99
28/02/2019,8,0.248,0.304,0.278,0.249,-99,0.304,-99,0.318,0.248,0.309,-99
28/02/2019,9,0.995,1.282,1.14,1.048,-99,1.189,-99,1.257,1.029,1.344,-99
28/02/2019,10,2.008,2.701,2.339,2.148,-99,2.389,-99,2.48,2.213,2.569,-99
28/02/2019,11,2.99,3.923,3.314,3.246,-99,3.607,-99,3.507,3.358,3.394,-99
28/02/2019,12,3.564,4.718,3.94,4.068,-99,4.486,-99,3.879,4.191,3.988,-99
28/02/2019,13,3.979,5.194,4.612,4.663,-99,5.016,-99,4.81,4.629,4.827,-99
28/02/2019,14,3.852,5.181,4.584,4.586,-99,4.95,-99,4.775,4.754,4.471,-99
28/02/2019,15,3.47,4.667,3.83,4.003,-99,4.292,-99,4.123,4.179,3.938,-99
28/02/2019,16,2.733,3.522,2.939,2.799,-99,3.353,-99,3.002,3.232,2.897,-99
28/02/2019,17,1.789,2.234,1.661,1.75,-99,2.154,-99,1.806,1.955,1.58,-99
28/02/2019,18,0.684,0.989,0.774,0.743,-99,0.933,-99,0.707,0.818,0.823,-99
28/02/2019,19,0.056,0.167,0.151,0.144,-99,0.166,-99,0.107,0.14,0.137,-99
28/02/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
28/02/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
28/02/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
28/02/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
28/02/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
01/03/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
01/03/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
01/03/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
01/03/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
01/03/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
01/03/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
