FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAG,SAC,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
13/08/2019,16,-99,0.1,-99,0.2,-99,0.2,-99,0.3,0.3,-99,-99,0.1,0.2,0.1,0.3,-99,0.2,-99,0.1,-99,0.2,-99,0.1,-99,-99,0,0.4,0.1,0.1,0.1,0,0.1
13/08/2019,17,-99,0.1,-99,0.2,-99,0.1,-99,0.2,0.3,-99,-99,0.1,0.3,0.1,0.3,-99,0.3,-99,0.1,-99,0.1,-99,0.1,-99,-99,0,0.3,0.1,0.1,0,0.1,0.2
13/08/2019,18,-99,0.1,-99,0.3,-99,0.1,-99,0.2,0.6,-99,-99,0.1,0.3,0.2,0.2,-99,0.3,-99,0.1,-99,0.1,-99,0.1,-99,-99,0,0.4,0.2,0.1,0.1,0.1,0.2
13/08/2019,19,-99,0.1,-99,0.3,-99,0.2,-99,0.2,0.7,-99,-99,0.1,0.3,0.1,0.1,-99,0.3,-99,0.1,-99,0.2,-99,0.2,-99,-99,0.1,0.4,0.1,0.2,0.1,0.1,0.3
13/08/2019,20,-99,0.2,-99,0.2,-99,0.1,-99,0.2,0.6,-99,-99,0.1,0.3,0.1,0.2,-99,0.2,-99,0.1,0.2,0.2,-99,0.3,-99,-99,0.2,0.4,0.2,0.2,0.2,0.2,0.3
13/08/2019,21,-99,0.1,-99,0.3,-99,0.1,-99,0.2,0.2,-99,-99,0.1,0.3,0.3,0.4,-99,0.2,-99,0.2,0.3,0.2,-99,0.3,-99,-99,0.3,0.3,0.2,0.2,0.3,0.2,0.3
13/08/2019,22,-99,0,-99,0.2,-99,0,-99,0.1,0.2,-99,-99,0.1,0.2,0.3,0.2,-99,0.2,-99,0.2,0.3,0.1,-99,0.4,-99,-99,0.2,0.3,0.2,0.1,0.2,0.2,0.2
13/08/2019,23,-99,0,-99,0.1,-99,0,-99,0.1,0.1,-99,-99,0.1,0.1,0.3,0.2,-99,0.1,-99,0.1,0.2,0.1,-99,0.2,-99,-99,0.1,0.2,0.2,0.1,0.1,0.2,0.1
13/08/2019,24,-99,0.1,-99,0,-99,0,-99,0,0,-99,-99,0.1,0.1,0.2,0.1,-99,0.1,-99,0.1,0.1,0.1,-99,0.2,-99,-99,0.1,0.1,0.1,0.1,0.1,0.1,0.1
14/08/2019,1,-99,0,-99,0.1,-99,0,-99,0,0,-99,-99,0.1,0.1,0.2,0.1,-99,0.1,0.3,0.1,0.1,0.1,-99,0.1,-99,-99,0.1,0.1,0,0.1,0,0.1,0
14/08/2019,2,-99,0,-99,0,-99,0.1,-99,0,0.1,-99,-99,0.1,0.1,0.2,0.1,-99,0.2,0.3,0.1,0.1,0.2,-99,0.1,-99,-99,0.1,0.1,0,0.1,0.1,0,0.1
14/08/2019,3,-99,0,-99,0.1,-99,0.1,-99,0.1,0.1,-99,-99,0.1,0.2,0.2,0.1,-99,0.2,0.3,0.1,0.1,0.2,-99,0.1,-99,-99,0.1,0.1,0,0.1,0.1,0.1,0.1
14/08/2019,4,-99,0.1,-99,0.1,-99,0.1,-99,0.1,0.1,-99,-99,0.1,0.3,0.3,0.1,-99,0.4,0.3,0.1,0.1,0.1,-99,0.2,-99,-99,0.1,0.1,0.1,0.1,0.2,0.1,0.2
14/08/2019,5,-99,0.2,-99,0.2,-99,0.1,-99,0.2,0.3,-99,-99,0.1,0.6,0.4,0.4,-99,0.6,0.5,0.1,0.3,0.1,-99,0.2,-99,-99,0.2,0.2,0.3,0.2,0.3,0.2,0.4
14/08/2019,6,-99,0.2,-99,0.5,-99,0.1,-99,0.1,1.2,-99,-99,0.1,1.5,0.6,0.9,-99,1.3,0.7,0.1,0.9,0.2,-99,0.6,-99,-99,0.4,0.5,0.5,0.3,0.8,-99,1.1
14/08/2019,7,-99,0.3,-99,0.8,-99,0.7,-99,0.5,2.5,-99,-99,0.1,1.8,0.9,0.7,-99,1.3,1.5,0.1,1.6,0.5,-99,0.8,-99,-99,0.8,1.1,0.7,0.6,1.8,-99,1.2
14/08/2019,8,-99,0.2,-99,0.8,-99,0.6,-99,0.5,1.6,-99,-99,0.1,1,0.8,0.8,-99,1.1,1.1,0.1,1.4,0.4,-99,0.6,-99,-99,0.8,0.9,1.1,0.7,1,-99,1.5
14/08/2019,9,-99,0.2,-99,0.7,-99,0.4,-99,0.4,0.7,-99,-99,-99,1.1,0.4,0.8,-99,1,0.3,0.1,1,0.3,-99,1.1,-99,-99,0.6,0.7,1,0.5,1.4,-99,0.7
14/08/2019,10,-99,0.3,-99,-99,-99,0.5,-99,0.5,0.5,-99,-99,-99,1,0.3,0.7,-99,0.7,0.2,0.2,0.7,0.4,-99,0.6,-99,-99,0.3,0.8,0.7,0.6,1,-99,0.5
14/08/2019,11,-99,0.4,-99,0.8,-99,0.6,-99,0.5,0.7,-99,-99,-99,0.9,0.2,0.5,-99,1.1,0.2,0.2,0.3,0.5,-99,0.1,-99,-99,0.1,0.8,0.6,0.8,0.5,-99,0.3
14/08/2019,12,-99,0.3,-99,0.7,-99,0.7,-99,0.6,0.7,-99,-99,0.3,0.5,0.2,0.4,-99,0.7,0.2,0.1,0.3,0.6,-99,0.2,-99,-99,0,0.4,0.6,0.7,0.3,-99,0.2
14/08/2019,13,-99,0.5,-99,0.3,-99,0.4,-99,0.5,-99,-99,-99,0.3,0.3,0.2,0.2,-99,0.4,0.2,0.1,0.2,0.5,-99,0.3,-99,-99,0.1,0.4,0.3,0.3,0.2,-99,0.2
14/08/2019,14,-99,0.3,-99,0.2,-99,0.3,-99,0.3,0.4,-99,-99,0.3,0.2,0.2,0.3,-99,0.3,0.1,0.1,0,0.3,-99,0.2,-99,-99,0.1,0.4,0.1,0.2,0,-99,0.2
14/08/2019,15,-99,0.2,-99,0.1,-99,0.1,-99,0.2,0.4,-99,-99,0.3,0.1,0.1,0.4,-99,0.2,0.1,0.1,0.1,0.2,-99,0.1,-99,-99,0.1,0.4,0.1,0.1,0.1,0.1,0.1
14/08/2019,16,-99,0.2,-99,0.1,-99,0.1,-99,0.2,0.3,-99,-99,0.2,0.1,0.1,0.4,-99,0.3,0.1,0.1,0.1,0.2,-99,0.1,-99,-99,0.2,0.2,0.1,0.1,0,0,0.1
14/08/2019,17,-99,0.2,-99,0.1,-99,-99,-99,0.2,0.2,-99,-99,0.2,0.1,0,0.2,-99,0.3,0.1,0.1,0.1,0.2,-99,0.1,-99,-99,0.1,0.3,0,0.1,0.1,0,0
14/08/2019,18,-99,0.2,-99,0.2,-99,-99,-99,0.2,0.2,-99,-99,0.2,0.1,0,0.2,-99,0.3,0.1,0.1,0.1,0.2,-99,0.2,-99,-99,0.1,0.2,0,0.1,0,0.1,0.1
14/08/2019,19,-99,0.2,-99,0.2,-99,-99,-99,0.2,0.4,-99,-99,0.1,0.4,0.3,0.1,-99,0.3,0.3,0.1,0.3,0.2,-99,0.3,-99,-99,0.1,0.2,0.2,0.2,0.1,0.1,0.1
14/08/2019,20,-99,0.3,-99,0.2,-99,-99,-99,0.2,0.3,-99,-99,0.1,0.3,0.2,0.1,-99,0.3,0.2,0.1,0.2,0.3,-99,0.3,-99,-99,0.2,0.3,0.2,0.2,0.2,0.1,0.2
14/08/2019,21,-99,0.1,-99,0.2,-99,-99,-99,0.2,0.2,-99,-99,0.1,-99,0.2,0.1,-99,0.3,0.1,0.2,0.2,0.2,-99,0.3,-99,-99,0.4,0.3,0.2,0.2,0.2,0.2,0.2
14/08/2019,22,-99,0.1,-99,0.2,-99,-99,-99,0.2,0.1,-99,-99,0.1,0.2,0.3,0.3,-99,0.2,0.1,0.2,0.2,0.2,-99,0.3,-99,-99,0.2,0.2,0.2,0.2,0.1,0.1,0.1
14/08/2019,23,-99,0.1,-99,0.2,-99,-99,-99,0.1,0.1,-99,-99,0.1,0.2,0.3,0.2,-99,0.2,0.2,0.1,0.2,0.2,-99,0.3,-99,-99,0.2,0.1,0.1,0.2,0.2,0.1,0.1
14/08/2019,24,-99,0.1,-99,0.1,-99,-99,-99,0.1,0.1,-99,-99,0.1,0.2,0.2,0.2,-99,0.2,0.2,0.1,0.2,0.1,-99,0.2,-99,-99,0.1,0.1,0.1,0.1,0.1,0,0.1
15/08/2019,1,-99,0,-99,0.1,-99,0.1,-99,0.1,0.1,-99,-99,0.1,0.1,0.1,0.1,-99,0.2,0.2,0.1,0.1,0,-99,0.1,-99,-99,0.1,0,0.1,0.1,0,0,0.1
15/08/2019,2,-99,0,-99,0,-99,0.1,-99,0.1,0.1,-99,-99,0,0.1,0.2,0.1,-99,0.2,0.1,0,0,0,-99,0,-99,-99,0.1,0,0.1,0.1,0,0,0.1
15/08/2019,3,-99,0,-99,0,-99,0.1,-99,0.1,0.1,-99,-99,0.1,0.1,0.2,0.1,-99,0.2,0.1,0,0,0,-99,0,-99,-99,0.1,0,0.1,0.1,0,0,0.1
15/08/2019,4,-99,0.1,-99,0.1,-99,0,-99,0.1,0.1,-99,-99,0,0.1,0.3,0.1,-99,0.4,0.2,0,0.1,0.1,-99,0.1,-99,-99,0,0.1,0.1,0.1,0.1,0,0.1
15/08/2019,5,-99,0.1,-99,0.2,-99,0,-99,0.2,0.5,-99,-99,0,0.4,0.3,0.4,-99,0.8,0.3,0.1,0.3,0.1,-99,0.1,-99,-99,0.2,0.2,0.2,0.2,0.1,0.2,0.3
15/08/2019,6,-99,0.1,-99,0.4,-99,0.1,-99,0.7,1.2,-99,-99,0,1.1,0.5,0.5,-99,1,0.6,0.1,0.4,0.2,-99,0.6,-99,-99,0.3,0.5,0.4,0.4,0.8,0.2,0.6
15/08/2019,7,-99,0.1,-99,0.7,-99,0.6,-99,0.5,2,-99,-99,0.1,1.2,0.6,0.7,-99,1.2,0.9,0.1,1.2,0.4,-99,0.9,-99,-99,0.4,0.9,0.6,0.7,0.8,0.4,1.3
15/08/2019,8,-99,0.1,-99,1,-99,0.8,-99,0.3,1.3,-99,-99,0.1,0.8,0.5,0.9,-99,1.4,0.9,0,1.2,0.3,-99,1.1,-99,-99,0.8,1,0.5,0.6,0.7,0.4,1.1
15/08/2019,9,-99,0.2,-99,0.6,-99,0.3,-99,0.3,0.7,-99,-99,0.1,0.8,0.6,1.1,-99,0.6,0.4,0.1,0.7,0.3,-99,0.3,-99,-99,0.7,0.9,0.5,0.5,0.3,0.4,1
15/08/2019,10,-99,0.4,-99,0.4,-99,0.3,-99,0.4,0.3,-99,-99,0.2,0.5,0.5,0.7,-99,0.5,0.3,0.1,0.5,0.3,-99,0.4,-99,-99,0.4,0.7,0.6,0.3,0.4,0.3,0.9
15/08/2019,11,-99,0.3,-99,0.3,-99,0.4,-99,0.3,0.5,-99,-99,0.2,0.5,0.3,0.8,-99,0.7,0.3,0.1,0.5,0.3,-99,0.6,-99,-99,0.2,0.7,0.5,0.3,0.5,0.3,0.6
15/08/2019,12,-99,0.3,-99,0.3,-99,0.3,-99,0.4,0.4,-99,-99,0.2,0.6,0.2,0.6,-99,0.6,0.2,0.1,0.3,0.3,-99,0.5,-99,-99,0.2,0.5,0.4,0.3,0.4,0.3,0.3
15/08/2019,13,-99,0.2,-99,0.4,-99,0.3,-99,0.3,0.4,-99,-99,0.2,0.6,0.2,0.4,-99,0.6,0.2,0.1,0.3,0.3,-99,0.4,-99,-99,0.1,0.5,0.4,0.3,0.4,0.3,0.2
15/08/2019,14,-99,0.2,-99,0.5,-99,0.3,-99,0.4,0.5,-99,-99,0.2,0.5,0.2,0.2,-99,0.7,0.2,0.1,0.2,0.3,-99,0.4,-99,-99,0.2,0.5,0.3,0.3,0.3,0.2,0.2
15/08/2019,15,-99,0.3,-99,0.3,-99,0.4,-99,0.4,0.4,-99,-99,0.3,0.2,0.2,0.5,-99,0.4,0.2,0.1,0.1,0.5,-99,0.2,-99,-99,0.3,0.5,0.2,0.3,0.1,0.1,0.2
15/08/2019,16,-99,0.3,-99,0.1,-99,0.2,-99,0.4,0.3,-99,-99,0.4,0.1,0.1,0.4,-99,0.3,0.1,0.2,0.1,0.2,-99,0.1,-99,-99,0.2,0.2,0.1,0.1,0,0,0.1
15/08/2019,17,-99,0.2,-99,0.1,-99,0.1,-99,0.2,0.2,-99,-99,0.3,0.2,0.2,0.1,-99,0.2,0.3,0.1,0.1,0.2,-99,0.1,-99,-99,0.1,0.2,0.1,0.1,0.1,0.1,0.1
15/08/2019,18,-99,0.2,-99,0.2,-99,0.2,-99,0.2,0.3,-99,-99,0.1,0.3,0.3,0.2,-99,0.3,0.2,0.1,0.2,0.2,-99,0.2,-99,-99,0.1,0.3,0.1,0.2,0.1,0.2,0.2
15/08/2019,19,-99,0.2,-99,0.2,-99,0.2,-99,0.2,0.3,-99,-99,0.1,0.3,0.2,0.2,-99,0.3,0.3,0.1,0.2,0.3,-99,0.2,-99,-99,0.3,0.4,0.2,0.2,0.2,0.2,0.2
15/08/2019,20,-99,0.2,-99,0.3,-99,0.2,-99,0.2,0.3,-99,-99,0.1,0.4,0.2,0.1,-99,0.4,0.3,0.1,0.3,0.2,-99,0.2,-99,-99,0.2,0.4,0.2,0.2,0.3,0.1,0.2
15/08/2019,21,-99,0.1,-99,0.3,-99,0.2,-99,0.3,0.4,-99,-99,0.1,0.4,0.2,0.1,-99,0.3,0.3,0.1,0.4,0.3,-99,0.1,-99,-99,0.2,0.3,0.2,0.2,0.2,0.1,0.1
15/08/2019,22,-99,0.2,-99,0.3,-99,0.2,-99,0.2,0.3,-99,-99,0.1,0.3,0.3,0.3,-99,0.2,0.2,0.1,0.3,0.3,-99,0.2,-99,-99,0.2,0.3,0.2,0.2,0.3,0.1,0.2
15/08/2019,23,-99,0.1,-99,0.2,-99,0.1,-99,0.1,0.1,-99,-99,0.1,0.2,0.2,0.1,-99,0.2,0.5,0.1,0.5,0.2,-99,0.4,-99,-99,0.4,0.2,0.1,0.2,0.3,0.1,0.1
15/08/2019,24,-99,0.1,-99,0.1,-99,0.1,-99,0.1,0.1,-99,-99,0.1,0.2,0.2,0.1,-99,0.1,0.5,0.2,0.2,0.2,-99,0.4,-99,-99,0.2,0.1,0.1,0.2,0.2,0.1,0
16/08/2019,1,-99,0.1,-99,0.1,-99,0,-99,0,0,-99,-99,0.1,0.1,0.2,0,-99,0.1,0.4,0.2,0,0.1,-99,0.3,-99,-99,0.2,0.1,0.1,0.1,0.2,0,0
16/08/2019,2,-99,0,-99,0.1,-99,0,-99,0,0,-99,-99,0.1,0.1,0.2,0.1,-99,0.1,0.3,0.1,0,0.1,-99,0.2,-99,-99,0.1,0,0.1,0.1,0.2,0,0
16/08/2019,3,-99,0,-99,0,-99,0,-99,0,0,-99,-99,0.1,0.1,0.2,0.1,-99,0.1,0.3,0.1,0,0.1,-99,0.1,-99,-99,0.1,0,0.1,0.1,0.2,0,0.1
16/08/2019,4,-99,0,-99,0.1,-99,0,-99,0.1,0.1,-99,-99,0,0.1,0.2,0.1,-99,0.3,0.1,0.1,0.1,0.1,-99,0.2,-99,-99,0.1,0,0.1,0.1,0.1,0,0.1
16/08/2019,5,-99,0,-99,0.1,-99,0,-99,0.1,0.2,-99,-99,0,0.1,0.3,0.1,-99,0.3,0.2,0.1,0.2,0.1,-99,0.4,-99,-99,0.1,0.2,0.2,0.2,0.2,0.1,0.5
16/08/2019,6,-99,0.1,-99,0.1,-99,0.1,-99,0.6,0.8,-99,-99,0,0.3,0.5,0.5,-99,0.5,0.5,0.1,0.3,0.2,-99,0.5,-99,-99,0.4,0.5,0.3,0.5,0.5,0.2,0.8
16/08/2019,7,-99,0.1,-99,0.5,-99,0.6,-99,1,1.5,-99,-99,0,1,0.9,0.7,-99,0.7,0.9,0.1,0.4,0.4,-99,0.6,-99,-99,0.5,0.9,0.9,0.8,0.7,0.7,1.3
16/08/2019,8,-99,0.1,-99,0.8,-99,0.4,-99,0.5,1,-99,-99,0.1,1.3,0.9,1,-99,0.3,0.7,0.2,0.6,0.3,-99,0.8,-99,-99,0.6,1.1,0.9,0.7,0.8,0.6,1.1
16/08/2019,9,-99,0.2,-99,0.7,-99,0.3,-99,0.2,0.3,-99,-99,0.1,1.1,0.6,1.1,-99,0.3,0.4,0.2,0.8,0.3,-99,0.8,-99,-99,0.5,0.8,0.9,0.7,0.6,0.3,1.1
16/08/2019,10,-99,0.2,-99,0.4,-99,0.4,-99,0.2,0.5,-99,-99,0.3,1,0.5,1.1,-99,0.4,0.3,0.3,0.7,0.3,-99,0.7,-99,-99,0.3,0.6,0.5,0.7,0.8,0.2,1
16/08/2019,11,-99,0.2,-99,0.7,-99,0.4,-99,0.2,0.4,-99,-99,0.2,0.7,0.5,1,-99,0.4,0.3,0.2,0.6,0.4,-99,0.6,-99,-99,0.3,0.5,0.4,0.7,0.6,0.2,0.6
16/08/2019,12,-99,0.2,-99,0.6,-99,0.4,-99,0.3,0.5,-99,-99,0.2,0.5,0.3,0.7,-99,0.4,0.3,0.2,0.2,0.4,-99,0.4,-99,-99,0.4,0.4,0.2,0.6,0.5,0.1,0.2
16/08/2019,13,-99,0.3,-99,0.5,-99,0.5,-99,0.3,0.4,-99,-99,0.2,0.4,0.2,0.6,-99,0.5,0.3,0.3,0.2,0.5,-99,0.2,-99,-99,0.4,0.3,0.1,0.5,0.2,0,0.1
16/08/2019,14,-99,0.4,-99,0.3,-99,0.3,-99,0.4,0.3,-99,-99,0.3,0.2,0.2,0.2,-99,0.4,0.3,0.3,0.1,0.5,-99,0.2,-99,-99,0.3,0.2,0.1,0.2,0.1,0.1,0.1
16/08/2019,15,-99,0.3,-99,0.1,-99,0.2,-99,0.4,0.2,-99,-99,0.4,0.1,0.2,0.2,-99,0.3,0.2,0.3,0.1,0.2,-99,0.2,-99,-99,0.2,0.2,0.1,0.1,0,0,0.1
16/08/2019,16,-99,0.2,-99,0.1,-99,0.1,-99,0.3,0.2,-99,-99,0.3,0.2,0.1,0.3,-99,0.2,0.1,0.2,0.1,0.2,-99,0.1,-99,-99,0.2,0.2,0.1,0.1,0,0,0.1
16/08/2019,17,-99,0.2,-99,0.1,-99,0.1,-99,0.2,0.2,-99,-99,0.2,0.1,0.2,0.3,-99,0.2,0.2,0.2,0.1,0.2,-99,0.2,-99,-99,0.2,0.3,0.2,0.2,0,0.1,0.1
16/08/2019,18,-99,0.2,-99,0.2,-99,0.2,-99,0.2,0.3,-99,-99,0.2,0.3,0.2,0.3,-99,0.3,0.3,0.1,0.3,0.2,-99,0.2,-99,-99,0.1,0.3,0.2,0.3,0.2,0,0.1
16/08/2019,19,-99,0.3,-99,0.4,-99,0.3,-99,0.3,0.2,-99,-99,0.2,0.7,0.1,0.2,-99,0.4,0.3,0.1,0.3,0.3,-99,0.3,-99,-99,0.2,0.3,0.2,0.3,0.2,0.1,0.3
16/08/2019,20,-99,0.2,-99,0.7,-99,0.2,-99,0.3,0.2,-99,-99,0.2,0.7,0.2,0.4,-99,0.6,0.4,0.1,0.3,0.4,-99,0.2,-99,-99,0.3,0.3,0.2,0.4,0.3,0.1,0.3
16/08/2019,21,-99,0.3,-99,0.4,-99,0.3,-99,0.2,0.4,-99,-99,0.1,0.5,0.4,0.2,-99,0.3,0.3,0.1,0.3,0.3,-99,0.3,-99,-99,0.4,0.2,0.2,0.4,0.4,0.2,0.3
16/08/2019,22,-99,0.2,-99,0.3,-99,0.1,-99,0.2,0.4,-99,-99,0.1,0.4,0.5,0.6,-99,0.2,0.3,0.1,0.2,0.2,-99,0.3,-99,-99,0.4,0.3,0.3,0.3,0.4,0.1,0.5
16/08/2019,23,-99,0.2,-99,0.2,-99,0.1,-99,0.2,0.2,-99,-99,0.1,0.3,0.4,0.4,-99,0.2,0.3,0.1,0.3,0.2,-99,0.5,-99,-99,0.3,0.3,0.2,0.2,0.4,0.1,0.2
16/08/2019,24,-99,0.2,-99,0.2,-99,0.1,-99,0.2,0.2,-99,-99,0.2,0.3,0.3,0.3,-99,0.2,0.3,0.2,0.3,0.2,-99,0.4,-99,-99,0.4,0.2,0.2,0.2,-99,0.1,0.2
17/08/2019,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
17/08/2019,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
17/08/2019,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
17/08/2019,4,-99,0.2,-99,0.2,-99,0.1,-99,0.3,0.2,-99,-99,0.1,0.1,0.3,0.2,-99,-99,0.6,0.2,-99,0.1,-99,0.1,-99,-99,0.2,0.1,-99,0.2,0.4,0.1,0.2
17/08/2019,5,-99,0.1,-99,0.3,-99,0.1,-99,0.2,0.3,-99,-99,0.1,0.5,0.4,0.3,-99,-99,0.7,0.1,-99,0.1,-99,0.4,-99,-99,0.3,0.2,0.1,0.2,0.4,0.1,0.6
17/08/2019,6,-99,0.1,-99,0.5,-99,0.1,-99,0.5,0.6,-99,-99,0.1,0.6,0.6,1,-99,0.4,0.6,0.1,0.4,0.2,-99,0.3,-99,-99,0.3,0.4,0.4,0.4,0.5,0.2,0.8
17/08/2019,7,-99,0.2,-99,0.6,-99,0.4,-99,0.7,1,-99,-99,0.1,1,0.8,1.1,-99,0.7,1.3,0.1,0.5,0.2,-99,0.4,-99,-99,0.3,0.7,0.5,0.5,0.9,0.4,1.2
17/08/2019,8,-99,0.3,-99,0.6,-99,0.6,-99,0.4,1.1,-99,-99,0.1,0.9,0.9,1.2,-99,0.7,1.5,0.1,0.6,0.4,-99,0.9,-99,-99,0.7,0.7,0.5,0.6,0.7,0.4,1.2
17/08/2019,9,-99,0.4,-99,0.5,-99,0.5,-99,0.4,0.7,-99,-99,0.3,0.8,0.8,0.5,-99,0.5,0.4,0.1,0.7,0.4,-99,0.6,-99,-99,0.6,0.5,0.6,0.3,0.5,0.3,0.8
17/08/2019,10,-99,0.3,-99,0.4,-99,0.3,-99,0.4,0.7,-99,-99,0.2,0.6,0.8,0.5,-99,0.4,0.3,0.1,0.6,0.4,-99,0.5,-99,-99,0.2,0.5,0.6,0.2,0.4,0.3,0.6
17/08/2019,11,-99,0.3,-99,0.3,-99,0.2,-99,0.5,0.4,-99,-99,0.2,0.5,0.7,0.5,-99,0.2,0.3,0.1,0.5,0.3,-99,0.4,-99,-99,0.1,0.4,0.4,0.2,0.4,0.3,0.5
17/08/2019,12,-99,0.2,-99,0.3,-99,0.1,-99,0.4,0.3,-99,-99,0.2,0.5,0.5,0.7,-99,0.2,0.3,0,0.4,0.2,-99,0.1,-99,-99,0.1,0.5,0.3,0.2,0.5,0.2,0.5
17/08/2019,13,-99,0.3,-99,0.4,-99,0.4,-99,0.4,0.5,-99,-99,0.2,0.5,0.4,0.5,-99,0.3,0.3,0,0.3,0.3,-99,0.1,-99,-99,0,0.4,0.3,0.2,0.4,0.1,0.3
17/08/2019,14,-99,0.3,-99,0.4,-99,0.3,-99,0.5,0.5,-99,-99,0.2,0.3,0.3,0.3,-99,0.4,0.3,0,0.2,0.4,-99,0.1,-99,-99,0.1,0.4,0.2,0.1,0.2,0.1,0.1
17/08/2019,15,-99,0.2,-99,0.3,-99,0.3,-99,0.5,0.5,-99,-99,0.2,0.4,0.3,0.4,-99,0.2,0.2,0,0.1,0.4,-99,0,-99,-99,0.1,0.3,0.2,0.1,0.2,0.1,0.1
17/08/2019,16,-99,0.2,-99,0.3,-99,0.2,-99,0.6,0.3,-99,-99,0.2,0.3,0.2,0.3,-99,0.1,0.2,0,0.2,0.3,-99,0.1,-99,-99,0.1,0.2,0.2,0.1,0.2,0.1,0.2
17/08/2019,17,-99,0.2,-99,0.2,-99,0.2,-99,0.4,0.5,-99,-99,0.2,0.3,0.3,0.3,-99,0.1,0.2,0,0.1,0.2,-99,0.1,-99,-99,0.1,0.4,0.2,0,0.2,0.2,0.3
17/08/2019,18,-99,0.2,-99,0.2,-99,0.2,-99,0.4,0.6,-99,-99,0.3,0.4,0.4,0.2,-99,0.1,0.2,0,0.1,0.2,-99,0.1,-99,-99,-99,0.2,0.2,0,0.2,0.2,0.3
17/08/2019,19,-99,0.2,-99,0.3,-99,0.2,-99,0.6,0.6,-99,-99,0.3,0.3,0.3,0.2,-99,0.2,0.5,0.1,0.3,0.2,-99,0.2,-99,-99,-99,0.2,0.2,0.2,0.4,0.3,0.3
17/08/2019,20,-99,0.2,-99,0.3,-99,0.2,-99,0.8,0.7,-99,-99,0.5,0.3,0.3,0.5,-99,0.2,0.5,0.1,0.4,0.3,-99,0.5,-99,-99,0.2,0.3,0.3,0.3,0.6,0.4,0.4
17/08/2019,21,-99,0.2,-99,0.4,-99,0.3,-99,0.5,0.7,-99,-99,0.3,0.4,0.3,0.6,-99,0.3,0.5,0.1,0.7,0.3,-99,0.6,-99,-99,0.3,0.4,0.3,0.3,0.5,0.6,0.6
17/08/2019,22,-99,0.2,-99,0.4,-99,0.3,-99,0.5,0.7,-99,-99,0.2,0.4,0.4,0.4,-99,0.3,0.4,0.1,0.4,0.4,-99,0.7,-99,-99,0.2,0.3,0.4,0.4,0.5,0.4,0.6
17/08/2019,23,-99,0.2,-99,0.4,-99,0.2,-99,0.4,0.4,-99,-99,0.2,0.6,0.6,0.3,-99,0.2,0.3,0.1,0.5,0.4,-99,0.6,-99,-99,0.3,0.3,0.3,0.5,0.4,0.3,0.4
17/08/2019,24,-99,0.2,-99,0.3,-99,0.2,-99,0.4,0.3,-99,-99,0.1,0.5,0.5,0.5,-99,0.1,0.4,0.1,0.5,0.3,-99,0.5,-99,-99,0.2,0.2,0.2,0.3,0.4,0.2,0.3
18/08/2019,1,-99,0.2,-99,0.3,-99,0.2,-99,0.6,0.3,-99,-99,0.1,0.4,0.4,0.4,-99,0.1,0.3,0.2,0.3,0.3,-99,0.5,-99,-99,0.2,0.1,0.1,0.3,0.6,0.1,0.3
18/08/2019,2,-99,0.1,-99,0.2,-99,0.2,-99,0.3,0.4,-99,-99,0.1,0.3,0.3,0.5,-99,0.1,0.4,0.2,0.3,0.2,-99,0.6,-99,-99,0.3,0.1,0.1,0.2,0.5,0.1,0.3
18/08/2019,3,-99,0.2,-99,0.3,-99,0.1,-99,0.3,0.4,-99,-99,0.1,0.3,0.3,0.5,-99,0.1,0.3,0.1,0.2,0.1,-99,0.5,-99,-99,0.3,0.2,0.1,0.3,0.5,0.2,0.5
18/08/2019,4,-99,0.2,-99,0.3,-99,0.1,-99,0.2,0.3,-99,-99,0.1,0.3,0.4,0.4,-99,0.1,0.4,0,0.2,0.1,-99,0.3,-99,-99,0.3,0.2,0.2,0.3,0.4,0.3,0.6
18/08/2019,5,-99,0.2,-99,0.3,-99,0,-99,0.3,0.3,-99,-99,0.1,0.4,0.4,0.7,-99,0.1,0.4,0.1,0.2,0.1,-99,0.3,-99,-99,0.3,0.1,0.4,0.3,0.5,0.2,0.7
18/08/2019,6,-99,0.2,-99,0.3,-99,0.1,-99,0.5,0.5,-99,-99,0.1,0.7,0.4,0.7,-99,0.3,0.5,0.1,0.2,0.1,-99,0.4,-99,-99,0.3,0.3,0.3,0.5,0.5,0.3,0.7
18/08/2019,7,-99,0.2,-99,0.3,-99,0.2,-99,0.6,0.8,-99,-99,0.1,1.1,0.7,0.8,-99,0.3,0.6,0.2,0.3,0.2,-99,0.4,-99,-99,0.3,0.7,0.5,0.6,0.5,0.6,0.7
